sona_id,subject,typeoftrial,wordpair,clue,correctedClue,response,rt,condition,accessibility,distinctiveness,recorded_at
60058,32973,test,perjury-adultery,cheat,cheat,3,2496,2,low,high,4/5/22 9:49
60058,32973,test,flat-alike,similar,similar,1,3426,2,low,high,4/5/22 9:49
60058,32973,test,onion-cigarette,halitosis,halitosis,1,3474,2,low,low,4/5/22 9:49
60058,32973,test,onion-cigarette,pungent,pungent,2,2765,2,low,high,4/5/22 9:49
60058,32973,test,near-astronaut,train,train,1,3644,2,high,low,4/5/22 9:49
60058,32973,test,homeless-apartment,live,live,5,4197,2,high,low,4/5/22 9:49
60058,32973,test,homeless-apartment,house,house,5,2456,2,high,high,4/5/22 9:49
60058,32973,test,near-astronaut,space station,Space Shuttle,2,4531,2,low,low,4/5/22 9:49
60058,32973,test,homeless-apartment,residence,residence,2,3279,2,low,high,4/5/22 9:49
60058,32973,test,onion-cigarette,mouth,mouth,2,4132,2,high,low,4/5/22 9:49
60058,32973,test,homeless-apartment,price control,price,2,3492,2,low,low,4/5/22 9:49
60058,32973,test,near-astronaut,far,far,2,2532,2,high,high,4/5/22 9:49
60058,32973,test,near-astronaut,space,space,2,3743,2,low,high,4/5/22 9:49
60058,32973,test,onion-cigarette,smell,smell,4,3191,2,high,high,4/5/22 9:49
59413,48299,test,kitchen-egg,omelet,omelet,5,15612,1,low,high,4/5/22 13:58
59413,48299,test,kitchen-egg,food,food,5,3286,1,high,low,4/5/22 13:58
59413,48299,test,graph-copy,math,math,4,3743,1,low,high,4/5/22 13:58
59413,48299,test,corpse-fight,kill,kill,4,5652,1,high,low,4/5/22 13:58
59413,48299,test,graph-copy,paper,paper,3,6139,1,high,high,4/5/22 13:58
59413,48299,test,corpse-fight,death,death,5,3607,1,low,high,4/5/22 13:58
59413,48299,test,corpse-fight,dead,dead,5,3029,1,high,high,4/5/22 13:58
59413,48299,test,corpse-fight,hamilton,hamilton,4,4988,1,low,low,4/5/22 13:58
59413,48299,test,kitchen-egg,domestic,domestic,1,5225,1,low,low,4/5/22 13:58
59413,48299,test,graph-copy,work,work,3,3147,1,high,low,4/5/22 13:58
59413,48299,test,kitchen-egg,cook,cook,5,2504,1,high,high,4/5/22 13:58
59413,48299,test,graph-copy,microsoft,Microsoft,2,3360,1,low,low,4/5/22 13:58
59413,48299,test,hand-birth,born,born,1,11102,1,low,high,4/5/22 13:58
59413,48299,test,lion-tiger,mammal,mammal,4,9086,1,low,low,4/5/22 13:58
59413,48299,test,snake-ash,hiss,hiss,5,9793,1,low,high,4/5/22 13:58
59413,48299,test,snake-ash,burn,burn,2,5054,1,high,high,4/5/22 13:58
59413,48299,test,lion-tiger,feline,feline,5,6820,1,low,high,4/5/22 13:58
59413,48299,test,hand-birth,doula,doula,1,5032,1,low,low,4/5/22 13:58
59413,48299,test,hand-birth,baby,baby,2,7030,1,high,high,4/5/22 13:58
59413,48299,test,snake-ash,pokemon,pokemon,1,4109,1,low,low,4/5/22 13:58
59413,48299,test,lion-tiger,cat,cat,5,3607,1,high,low,4/5/22 13:58
59413,48299,test,snake-ash,you,you,1,3236,1,high,low,4/5/22 13:58
59413,48299,test,lion-tiger,animal,animal,3,6406,1,high,high,4/5/22 13:58
59413,48299,test,hand-birth,right,right,2,4328,1,high,low,4/5/22 13:58
59413,48299,test,void-couch,move,move,2,4669,1,high,low,4/5/22 13:58
59413,48299,test,exam-algebra,test,test,5,6204,1,high,low,4/5/22 13:58
59413,48299,test,giggle-abnormal,funny,funny,5,6358,1,high,high,4/5/22 13:58
59413,48299,test,exam-algebra,math,math,5,3727,1,low,high,4/5/22 13:58
59413,48299,test,void-couch,sedentary,sedentary,2,4451,1,low,low,4/5/22 13:58
59413,48299,test,giggle-abnormal,quirky,quirky,4,4698,1,low,high,4/5/22 13:58
59413,48299,test,giggle-abnormal,standout,standout,1,8273,1,low,low,4/5/22 13:58
59413,48299,test,giggle-abnormal,happy,happy,2,3678,1,high,low,4/5/22 13:58
59413,48299,test,exam-algebra,school,school,5,3229,1,high,high,4/5/22 13:58
59413,48299,test,exam-algebra,calculus,calculus,5,2433,1,low,low,4/5/22 13:58
59413,48299,test,void-couch,sit,sit,1,5097,1,high,high,4/5/22 13:58
59413,48299,test,void-couch,empty,empty,2,5438,1,low,high,4/5/22 13:58
59413,48299,test,olive-real,italian,Italian,5,6431,1,low,low,4/5/22 13:58
59413,48299,test,weird-trauma,abnormal,abnormal,4,3187,1,low,high,4/5/22 13:58
59413,48299,test,weird-trauma,you,you,5,3914,1,high,low,4/5/22 13:58
59413,48299,test,candle-wick,light,light,5,4658,1,high,low,4/5/22 13:58
59413,48299,test,candle-wick,melt,melt,5,3397,1,low,low,4/5/22 13:58
59413,48299,test,olive-real,genuine,genuine,3,3822,1,low,high,4/5/22 13:58
59413,48299,test,candle-wick,flame,flame,5,6992,1,low,high,4/5/22 13:58
59413,48299,test,weird-trauma,dysfunction,dysfunction,4,17841,1,low,low,4/5/22 13:58
59413,48299,test,olive-real,eat,eat,3,3832,1,high,low,4/5/22 13:58
59413,48299,test,candle-wick,fire,fire,5,3436,1,high,high,4/5/22 13:58
59413,48299,test,olive-real,truth,truth,2,5395,1,high,high,4/5/22 13:58
59413,48299,test,weird-trauma,crazy,crazy,4,2993,1,high,high,4/5/22 13:58
59413,48299,test,toes-dracula,person,person,1,15340,1,high,low,4/5/22 13:58
59413,48299,test,lunch-almond,food,food,5,8032,1,high,high,4/5/22 13:58
59413,48299,test,toes-dracula,body,body,4,84676,1,high,high,4/5/22 13:58
59413,48299,test,toes-dracula,vampire,vampire,4,17928,1,low,high,4/5/22 13:58
59413,48299,test,toes-dracula,fetish,fetish,5,23710,1,low,low,4/5/22 13:58
59413,48299,test,lunch-almond,milk,milk,2,6476,1,high,low,4/5/22 13:58
59413,48299,test,lunch-almond,allergy,allergy,2,2644,1,low,low,4/5/22 13:58
59413,48299,test,bat-bounce,echolocation,echolocation,5,4209,1,low,low,4/5/22 13:58
59413,48299,test,bat-bounce,move,move,4,3688,1,high,low,4/5/22 13:58
59413,48299,test,bat-bounce,ball,ball,5,2672,1,high,high,4/5/22 13:58
59413,48299,test,bat-bounce,sport,sport,5,3459,1,low,high,4/5/22 13:58
59413,48299,test,lunch-almond,snack,snack,2,3231,1,low,high,4/5/22 13:58
59413,48299,test,perjury-adultery,cheat,cheat,5,5416,1,low,high,4/5/22 13:58
59413,48299,test,perjury-adultery,wrong,wrong,5,7920,1,high,high,4/5/22 13:58
59413,48299,test,heavy-feather,weight,weight,5,9808,1,high,high,4/5/22 13:58
59413,48299,test,heavy-feather,eagle,eagle,5,6156,1,low,high,4/5/22 13:58
59413,48299,test,heavy-feather,might,might,1,3510,1,high,low,4/5/22 13:58
59413,48299,test,flat-alike,similar,similar,2,4539,1,low,high,4/5/22 13:58
59413,48299,test,perjury-adultery,law,law,5,2704,1,high,low,4/5/22 13:58
59413,48299,test,perjury-adultery,trump,trump,5,93951,1,low,low,4/5/22 13:58
59413,48299,test,flat-alike,same,same,2,2617,1,high,high,4/5/22 13:58
59413,48299,test,flat-alike,kansas,Kansas,4,4013,1,low,low,4/5/22 13:58
59413,48299,test,flat-alike,feet,feet,5,4938,1,high,low,4/5/22 13:58
59413,48299,test,heavy-feather,antonym,antonym,5,4017,1,low,low,4/5/22 13:58
59413,48299,test,cave-knight,opposite,opposite,1,5328,1,low,low,4/5/22 13:58
59413,48299,test,tree-oak,maple,maple,5,3187,1,low,high,4/5/22 13:58
59413,48299,test,tree-oak,forest,forest,5,12326,1,high,high,4/5/22 13:58
59413,48299,test,tree-oak,green,green,3,12960,1,high,low,4/5/22 13:58
59413,48299,test,quick-glow,fire,fire,4,6444,1,high,low,4/5/22 13:58
59413,48299,test,cave-knight,dark,dark,5,17277,1,high,low,4/5/22 13:58
59413,48299,test,cave-knight,castle,castle,5,3521,1,high,high,4/5/22 13:58
59413,48299,test,quick-glow,firework,firework,5,3451,1,low,low,4/5/22 13:58
59413,48299,test,quick-glow,light,light,5,3189,1,high,high,4/5/22 13:58
59413,48299,test,quick-glow,flash,flash,5,2593,1,low,high,4/5/22 13:58
59413,48299,test,cave-knight,medieval,medieval,5,3226,1,low,high,4/5/22 13:58
59413,48299,test,tree-oak,deciduous,deciduous,1,2972,1,low,low,4/5/22 13:58
59413,48299,test,stern-wind,brisk,brisk,4,3813,1,low,low,4/5/22 13:58
59413,48299,test,sun-bowl,ice cream,ice cream,4,5037,1,low,low,4/5/22 13:58
59413,48299,test,sun-bowl,breakfast,breakfast,1,3136,1,high,high,4/5/22 13:58
59413,48299,test,stern-wind,weather,weather,5,2653,1,low,high,4/5/22 13:58
59413,48299,test,gold-silver,bronze,bronze,5,2794,1,low,high,4/5/22 13:58
59413,48299,test,stern-wind,blow,blow,5,2339,1,high,high,4/5/22 13:58
59413,48299,test,sun-bowl,set,set,5,2821,1,high,low,4/5/22 13:58
59413,48299,test,stern-wind,air,air,2,3635,1,high,low,4/5/22 13:58
59413,48299,test,gold-silver,commodity,commodity,1,2655,1,low,low,4/5/22 13:58
59413,48299,test,sun-bowl,plate,plate,1,3590,1,low,high,4/5/22 13:58
59413,48299,test,gold-silver,jewelry,jewelry,5,2550,1,high,high,4/5/22 13:58
59413,48299,test,gold-silver,money,money,4,2861,1,high,low,4/5/22 13:58
59413,48299,test,definition-assist,dictionary,dictionary,3,5022,1,low,high,4/5/22 13:58
59413,48299,test,war-quiet,ceasefire,ceasefire,5,2792,1,low,low,4/5/22 13:58
59413,48299,test,pants-collar,suit,suit,5,4523,1,high,low,4/5/22 13:58
59413,48299,test,definition-assist,rondo,rondo,1,6691,1,low,low,4/5/22 13:58
59413,48299,test,definition-assist,explain,explain,3,2539,1,high,low,4/5/22 13:58
59413,48299,test,definition-assist,help,help,3,3710,1,high,high,4/5/22 13:58
59413,48299,test,pants-collar,apparel,apparel,4,3410,1,low,low,4/5/22 13:58
59413,48299,test,war-quiet,peace,peace,5,3418,1,high,high,4/5/22 13:58
59413,48299,test,war-quiet,death,death,2,3183,1,high,low,4/5/22 13:58
59413,48299,test,war-quiet,silence,silence,2,4064,1,low,high,4/5/22 13:58
59413,48299,test,pants-collar,clothes,clothes,5,4675,1,high,high,4/5/22 13:58
59413,48299,test,pants-collar,shirt,shirt,4,3381,1,low,high,4/5/22 13:58
59413,48299,test,breeze-bubble,effect,effect,2,5998,1,low,low,4/5/22 13:58
59413,48299,test,breeze-bubble,wind,wind,3,4463,1,low,high,4/5/22 13:58
59413,48299,test,communicate-cooking,ramsey,ramsey,2,9138,1,low,low,4/5/22 13:58
59413,48299,test,breeze-bubble,air,air,4,3084,1,high,high,4/5/22 13:58
59413,48299,test,bad-actress,movie,movie,5,4738,1,high,high,4/5/22 13:58
59413,48299,test,bad-actress,drama,drama,5,2575,1,low,high,4/5/22 13:58
59413,48299,test,breeze-bubble,outside,outside,4,2918,1,high,low,4/5/22 13:58
59413,48299,test,communicate-cooking,recipe,recipe,5,3095,1,low,high,4/5/22 13:58
59413,48299,test,communicate-cooking,tell,tell,3,3070,1,high,low,4/5/22 13:58
59413,48299,test,communicate-cooking,talk,talk,2,2610,1,high,high,4/5/22 13:58
59413,48299,test,bad-actress,music,music,3,3406,1,high,low,4/5/22 13:58
59413,48299,test,bad-actress,imitator,imitate,2,3495,1,low,low,4/5/22 13:58
59413,48299,test,elm-rock,wood,wood,4,4356,1,low,high,4/5/22 13:58
59413,48299,test,sit-stand,move,move,5,3160,1,high,low,4/5/22 13:58
59413,48299,test,sit-stand,symphony,symphony,1,5255,1,low,low,4/5/22 13:58
59413,48299,test,crust-boot,shoe,shoe,4,10774,1,high,high,4/5/22 13:58
59413,48299,test,sit-stand,still,still,2,2505,1,high,high,4/5/22 13:58
59413,48299,test,crust-boot,footwear,footwear,3,5228,1,low,high,4/5/22 13:58
59413,48299,test,elm-rock,tree,tree,2,8589,1,high,high,4/5/22 13:58
59413,48299,test,crust-boot,old,old,3,5659,1,high,low,4/5/22 13:58
59413,48299,test,elm-rock,hard,hard,5,3922,1,high,low,4/5/22 13:58
59413,48299,test,sit-stand,chair,chair,4,4496,1,low,high,4/5/22 13:58
59413,48299,test,crust-boot,italy,Italy,2,3597,1,low,low,4/5/22 13:58
59413,48299,test,elm-rock,lichen,lichen,1,3285,1,low,low,4/5/22 13:58
59413,48299,test,homeless-apartment,house,house,5,5796,1,high,high,4/5/22 13:58
59413,48299,test,near-astronaut,train,train,1,6081,1,high,low,4/5/22 13:58
59413,48299,test,onion-cigarette,pungent,pungent,4,22561,1,low,high,4/5/22 13:58
59413,48299,test,homeless-apartment,residence,residence,4,3163,1,low,high,4/5/22 13:58
59413,48299,test,homeless-apartment,live,live,4,3991,1,high,low,4/5/22 13:58
59413,48299,test,near-astronaut,space,space,2,9028,1,low,high,4/5/22 13:58
59413,48299,test,onion-cigarette,mouth,mouth,4,27737,1,high,low,4/5/22 13:58
59413,48299,test,homeless-apartment,price control,price,2,3493,1,low,low,4/5/22 13:58
59413,48299,test,onion-cigarette,smell,smell,4,3248,1,high,high,4/5/22 13:58
59413,48299,test,onion-cigarette,halitosis,halitosis,1,3616,1,low,low,4/5/22 13:58
59413,48299,test,near-astronaut,space station,Space Shuttle,5,4011,1,low,low,4/5/22 13:58
59413,48299,test,near-astronaut,far,far,5,3292,1,high,high,4/5/22 13:58
59413,48299,test,beginning-brake,end,end,4,6673,1,low,high,4/5/22 13:58
59413,48299,test,beginning-brake,start,start,3,4882,1,high,high,4/5/22 13:58
59413,48299,test,school-stop,education,education,5,3084,1,low,high,4/5/22 13:58
59413,48299,test,beginning-brake,time,time,5,5723,1,high,low,4/5/22 13:58
59413,48299,test,school-stop,end,end,5,3690,1,high,low,4/5/22 13:58
59413,48299,test,school-stop,class,class,5,3454,1,high,high,4/5/22 13:58
59413,48299,test,birds-aircraft,turbine,turbine,5,4855,1,low,low,4/5/22 13:58
59413,48299,test,school-stop,washu,washu,1,3633,1,low,low,4/5/22 13:58
59413,48299,test,beginning-brake,stoplight,stoplight,5,8861,1,low,low,4/5/22 13:58
59413,48299,test,birds-aircraft,flight,flight,5,3868,1,high,high,4/5/22 13:58
59413,48299,test,birds-aircraft,fly,fly,5,2980,1,high,low,4/5/22 13:58
59413,48299,test,birds-aircraft,sky,sky,5,2343,1,low,high,4/5/22 13:58
59413,48299,test,jump-leap,hop,hop,5,6679,1,high,high,4/5/22 13:58
59413,48299,test,dream-bet,dopamine,dopamine,4,3293,1,low,low,4/5/22 13:58
59413,48299,test,travel-ankle,leg,leg,5,2565,1,low,high,4/5/22 13:58
59413,48299,test,jump-leap,trampoline,trampoline,5,3213,1,low,high,4/5/22 13:58
59413,48299,test,travel-ankle,trip,trip,4,6551,1,high,high,4/5/22 13:58
59413,48299,test,jump-leap,move,move,4,6822,1,high,low,4/5/22 13:58
59413,48299,test,travel-ankle,break,break,4,14415,1,high,low,4/5/22 13:58
59413,48299,test,jump-leap,skydive,sky,2,6644,1,low,low,4/5/22 13:58
59413,48299,test,travel-ankle,globetrotter,globe,1,2955,1,low,low,4/5/22 13:58
59413,48299,test,dream-bet,money,money,2,2830,1,high,low,4/5/22 13:58
59413,48299,test,dream-bet,lottery,lottery,4,3494,1,low,high,4/5/22 13:58
59413,48299,test,dream-bet,chance,chance,3,3581,1,high,high,4/5/22 13:58
59413,48299,test,teeth-gums,brush,brush,4,3147,1,high,low,4/5/22 13:58
59413,48299,test,rude-regret,shame,shame,5,2971,1,low,high,4/5/22 13:58
59413,48299,test,teeth-gums,floss,floss,5,5321,1,low,high,4/5/22 13:58
59413,48299,test,rude-regret,mean,mean,5,4694,1,high,low,4/5/22 13:58
59413,48299,test,teeth-gums,mouth,mouth,5,2453,1,high,high,4/5/22 13:58
59413,48299,test,rude-regret,sorry,sorry,4,2383,1,high,high,4/5/22 13:58
59413,48299,test,holy-kind,nice,nice,5,32311,1,high,low,4/5/22 13:58
59413,48299,test,holy-kind,saint,saint,5,4380,1,low,high,4/5/22 13:58
59413,48299,test,holy-kind,christian,Christian,5,4128,1,low,low,4/5/22 13:58
59413,48299,test,rude-regret,road rage,road,3,3364,1,low,low,4/5/22 13:58
59413,48299,test,holy-kind,good,good,5,4160,1,high,high,4/5/22 13:58
59413,48299,test,teeth-gums,gingivitis,gingivitis,2,3992,1,low,low,4/5/22 13:58
59413,48299,test,hundred-economy,number,number,5,3936,1,high,low,4/5/22 13:58
59413,48299,test,circle-dance,move,move,5,2701,1,high,low,4/5/22 13:58
59413,48299,test,famine-calorie,diet,diet,4,3390,1,high,low,4/5/22 13:58
59413,48299,test,hundred-economy,dollars,dollars,5,61505,1,low,high,4/5/22 13:58
59413,48299,test,circle-dance,round,round,4,2989,1,high,high,4/5/22 13:58
59413,48299,test,circle-dance,moshpit,moshpit,5,5428,1,low,low,4/5/22 13:58
59413,48299,test,famine-calorie,deficit,deficit,4,51017,1,low,low,4/5/22 13:58
59413,48299,test,hundred-economy,benjamin,benjamin,2,2945,1,low,low,4/5/22 13:58
59413,48299,test,hundred-economy,money,money,5,3491,1,high,high,4/5/22 13:58
59413,48299,test,famine-calorie,food,food,3,2890,1,high,high,4/5/22 13:58
59413,48299,test,famine-calorie,hunger,hunger,5,3824,1,low,high,4/5/22 13:58
59413,48299,test,circle-dance,twirl,twirl,4,2207,1,low,high,4/5/22 13:58
59413,48299,test,giant-subtle,quiet,quiet,3,4241,1,high,low,4/5/22 13:58
59413,48299,test,army-drum,military,military,5,2592,1,low,high,4/5/22 13:58
59413,48299,test,happy-sad,feeling,feeling,5,3747,1,high,high,4/5/22 13:58
59413,48299,test,army-drum,beat,beat,3,4290,1,high,high,4/5/22 13:58
59413,48299,test,army-drum,war,war,4,2543,1,high,low,4/5/22 13:58
59413,48299,test,happy-sad,marriage,marriage,5,3252,1,high,low,4/5/22 13:58
59413,48299,test,giant-subtle,big,big,2,4256,1,high,high,4/5/22 13:58
59413,48299,test,giant-subtle,huge,huge,3,4144,1,low,high,4/5/22 13:58
59413,48299,test,army-drum,marching band,marching,4,3881,1,low,low,4/5/22 13:58
59413,48299,test,giant-subtle,ninja,ninja,5,3883,1,low,low,4/5/22 13:58
59413,48299,test,happy-sad,emotion,emotion,5,2588,1,low,high,4/5/22 13:58
59413,48299,test,happy-sad,bipolar,bipolar,5,3307,1,low,low,4/5/22 13:58
59413,48299,test,chair-table,furniture,furniture,5,12434,1,low,high,4/5/22 13:58
59413,48299,test,feet-chapel,god,God,3,5088,1,high,high,4/5/22 13:58
59413,48299,test,chair-table,mealtime,meal,5,3389,1,low,low,4/5/22 13:58
59413,48299,test,garage-bone,snoopy,snoopy,2,4132,1,low,low,4/5/22 13:58
59413,48299,test,chair-table,sit,sit,4,3792,1,high,high,4/5/22 13:58
59413,48299,test,garage-bone,back,back,2,20711,1,high,high,4/5/22 13:58
59413,48299,test,garage-bone,car,car,2,3733,1,high,low,4/5/22 13:58
59413,48299,test,chair-table,dinner,dinner,5,3438,1,high,low,4/5/22 13:58
59413,48299,test,feet-chapel,david,David,4,4437,1,low,low,4/5/22 13:58
59413,48299,test,feet-chapel,kneel,kneel,2,4906,1,low,high,4/5/22 13:58
59413,48299,test,feet-chapel,stand,stand,2,2948,1,high,low,4/5/22 13:58
59413,48299,test,garage-bone,tool,tool,4,3811,1,low,high,4/5/22 13:58
59413,48299,test,glass-cage,encase,encase,5,5235,1,low,low,4/5/22 13:58
59413,48299,test,east-short,small,small,3,4270,1,high,high,4/5/22 13:58
59413,48299,test,old-new,midlife,midlife,2,5819,1,low,low,4/5/22 13:58
59413,48299,test,east-short,asian,Asian,1,3947,1,low,high,4/5/22 13:58
59413,48299,test,old-new,time,time,5,5215,1,high,high,4/5/22 13:58
59413,48299,test,glass-cage,break,break,5,3093,1,high,low,4/5/22 13:58
59413,48299,test,glass-cage,prison,prison,4,3180,1,high,high,4/5/22 13:58
59413,48299,test,old-new,age,age,5,3656,1,low,high,4/5/22 13:58
59413,48299,test,old-new,god,God,3,12762,1,high,low,4/5/22 13:58
59413,48299,test,glass-cage,trap,trap,3,6693,1,low,high,4/5/22 13:58
59413,48299,test,east-short,turn,turn,1,6462,1,high,low,4/5/22 13:58
59413,48299,test,east-short,illinois,illinois,1,4115,1,low,low,4/5/22 13:58
59413,48299,test,tourist-comedy,las vegas,Las Vegas,5,5595,1,low,low,4/5/22 13:58
59413,48299,test,tourist-comedy,show,show,5,21208,1,high,low,4/5/22 13:58
59413,48299,test,tourist-comedy,funny,funny,5,3284,1,high,high,4/5/22 13:58
59413,48299,test,pendulum-dusk,time,time,3,3609,1,high,high,4/5/22 13:58
59413,48299,test,tea-bean,food,food,4,3799,1,low,high,4/5/22 13:58
59413,48299,test,tea-bean,time,time,3,9842,1,high,low,4/5/22 13:58
59413,48299,test,tourist-comedy,entertain,entertain,4,2582,1,low,high,4/5/22 13:58
59413,48299,test,pendulum-dusk,evening,evening,2,3263,1,low,high,4/5/22 13:58
59413,48299,test,tea-bean,boston,Boston,5,14683,1,low,low,4/5/22 13:58
59413,48299,test,pendulum-dusk,right,right,2,5315,1,high,low,4/5/22 13:58
59413,48299,test,tea-bean,coffee,coffee,4,3855,1,high,high,4/5/22 13:58
59413,48299,test,pendulum-dusk,repetitious,repetitious,2,16310,1,low,low,4/5/22 13:58
59816,13610,test,famine-calorie,deficit,deficit,3,5334,2,low,low,4/5/22 3:09
59816,13610,test,circle-dance,move,move,4,7258,2,high,low,4/5/22 3:09
59816,13610,test,hundred-economy,number,number,1,23949,2,high,low,4/5/22 3:09
59816,13610,test,circle-dance,moshpit,moshpit,4,5213,2,low,low,4/5/22 3:09
59816,13610,test,famine-calorie,food,food,5,8043,2,high,high,4/5/22 3:09
59816,13610,test,circle-dance,round,round,2,3877,2,high,high,4/5/22 3:09
59816,13610,test,hundred-economy,benjamin,benjamin,2,8104,2,low,low,4/5/22 3:09
59816,13610,test,hundred-economy,money,money,4,5495,2,high,high,4/5/22 3:09
59816,13610,test,circle-dance,twirl,twirl,5,4320,2,low,high,4/5/22 3:09
59816,13610,test,hundred-economy,dollars,dollars,5,4093,2,low,high,4/5/22 3:09
59816,13610,test,famine-calorie,diet,diet,4,3530,2,high,low,4/5/22 3:09
59816,13610,test,famine-calorie,hunger,hunger,5,5202,2,low,high,4/5/22 3:09
59816,13610,test,birds-aircraft,flight,flight,5,10696,2,high,high,4/5/22 3:09
59816,13610,test,beginning-brake,end,end,2,7270,2,low,high,4/5/22 3:09
59816,13610,test,birds-aircraft,fly,fly,5,5644,2,high,low,4/5/22 3:09
59816,13610,test,birds-aircraft,turbine,turbine,2,7178,2,low,low,4/5/22 3:09
59816,13610,test,beginning-brake,stoplight,stoplight,1,5330,2,low,low,4/5/22 3:09
59816,13610,test,school-stop,class,class,2,7603,2,high,high,4/5/22 3:09
59816,13610,test,school-stop,education,education,2,6086,2,low,high,4/5/22 3:09
59816,13610,test,school-stop,end,end,3,9383,2,high,low,4/5/22 3:09
59816,13610,test,birds-aircraft,sky,sky,5,5461,2,low,high,4/5/22 3:09
59816,13610,test,school-stop,washu,washu,1,4479,2,low,low,4/5/22 3:09
59816,13610,test,beginning-brake,time,time,3,4672,2,high,low,4/5/22 3:09
59816,13610,test,beginning-brake,start,start,2,3528,2,high,high,4/5/22 3:09
59816,13610,test,graph-copy,work,work,2,8500,2,high,low,4/5/22 3:09
59816,13610,test,kitchen-egg,food,food,3,8535,2,high,low,4/5/22 3:09
59816,13610,test,corpse-fight,hamilton,hamilton,5,6093,2,low,low,4/5/22 3:09
59816,13610,test,corpse-fight,death,death,5,3917,2,low,high,4/5/22 3:09
59816,13610,test,kitchen-egg,cook,cook,4,3758,2,high,high,4/5/22 3:09
59816,13610,test,graph-copy,math,math,4,3969,2,low,high,4/5/22 3:09
59816,13610,test,graph-copy,paper,paper,3,5368,2,high,high,4/5/22 3:09
59816,13610,test,graph-copy,microsoft,Microsoft,4,3701,2,low,low,4/5/22 3:09
59816,13610,test,kitchen-egg,domestic,domestic,1,3789,2,low,low,4/5/22 3:09
59816,13610,test,corpse-fight,kill,kill,5,5119,2,high,low,4/5/22 3:09
59816,13610,test,kitchen-egg,omelet,omelet,5,3396,2,low,high,4/5/22 3:09
59816,13610,test,corpse-fight,dead,dead,5,4155,2,high,high,4/5/22 3:09
59816,13610,test,stern-wind,blow,blow,4,8798,2,high,high,4/5/22 3:09
59816,13610,test,sun-bowl,set,set,3,7347,2,high,low,4/5/22 3:09
59816,13610,test,sun-bowl,plate,plate,1,4890,2,low,high,4/5/22 3:09
59816,13610,test,gold-silver,jewelry,jewelry,5,4073,2,high,high,4/5/22 3:09
59816,13610,test,sun-bowl,ice cream,ice cream,2,6900,2,low,low,4/5/22 3:09
59816,13610,test,gold-silver,commodity,commodity,3,4628,2,low,low,4/5/22 3:09
59816,13610,test,stern-wind,weather,weather,3,5111,2,low,high,4/5/22 3:09
59816,13610,test,stern-wind,brisk,brisk,5,3687,2,low,low,4/5/22 3:09
59816,13610,test,sun-bowl,breakfast,breakfast,1,3170,2,high,high,4/5/22 3:09
59816,13610,test,stern-wind,air,air,4,3032,2,high,low,4/5/22 3:09
59816,13610,test,gold-silver,money,money,3,4351,2,high,low,4/5/22 3:09
59816,13610,test,gold-silver,bronze,bronze,5,3758,2,low,high,4/5/22 3:09
59816,13610,test,lunch-almond,snack,snack,3,6311,2,low,high,4/5/22 3:09
59816,13610,test,lunch-almond,food,food,3,5197,2,high,high,4/5/22 3:09
59816,13610,test,toes-dracula,fetish,fetish,2,5927,2,low,low,4/5/22 3:09
59816,13610,test,lunch-almond,allergy,allergy,2,6118,2,low,low,4/5/22 3:09
59816,13610,test,toes-dracula,vampire,vampire,4,4499,2,low,high,4/5/22 3:09
59816,13610,test,bat-bounce,move,move,2,4262,2,high,low,4/5/22 3:09
59816,13610,test,bat-bounce,echolocation,echolocation,4,3076,2,low,low,4/5/22 3:09
59816,13610,test,toes-dracula,body,body,3,6013,2,high,high,4/5/22 3:09
59816,13610,test,bat-bounce,sport,sport,4,3558,2,low,high,4/5/22 3:09
59816,13610,test,lunch-almond,milk,milk,4,5005,2,high,low,4/5/22 3:09
59816,13610,test,bat-bounce,ball,ball,5,3959,2,high,high,4/5/22 3:09
59816,13610,test,toes-dracula,person,person,4,2851,2,high,low,4/5/22 3:09
59816,13610,test,pants-collar,shirt,shirt,4,7377,2,low,high,4/5/22 3:09
59816,13610,test,war-quiet,silence,silence,2,5191,2,low,high,4/5/22 3:09
59816,13610,test,definition-assist,rondo,rondo,1,4841,2,low,low,4/5/22 3:09
59816,13610,test,definition-assist,help,help,5,4775,2,high,high,4/5/22 3:09
59816,13610,test,war-quiet,peace,peace,3,4216,2,high,high,4/5/22 3:09
59816,13610,test,war-quiet,death,death,2,3709,2,high,low,4/5/22 3:09
59816,13610,test,pants-collar,clothes,clothes,5,4095,2,high,high,4/5/22 3:09
59816,13610,test,pants-collar,suit,suit,5,3647,2,high,low,4/5/22 3:09
59816,13610,test,definition-assist,explain,explain,4,3682,2,high,low,4/5/22 3:09
59816,13610,test,pants-collar,apparel,apparel,5,6171,2,low,low,4/5/22 3:09
59816,13610,test,definition-assist,dictionary,dictionary,5,4539,2,low,high,4/5/22 3:09
59816,13610,test,war-quiet,ceasefire,ceasefire,3,3947,2,low,low,4/5/22 3:09
59816,13610,test,giggle-abnormal,happy,happy,2,3976,2,high,low,4/5/22 3:09
59816,13610,test,exam-algebra,math,math,5,5363,2,low,high,4/5/22 3:09
59816,13610,test,giggle-abnormal,quirky,quirky,2,4530,2,low,high,4/5/22 3:09
59816,13610,test,exam-algebra,calculus,calculus,5,3512,2,low,low,4/5/22 3:09
59816,13610,test,exam-algebra,test,test,5,3590,2,high,low,4/5/22 3:09
59816,13610,test,void-couch,empty,empty,2,5148,2,low,high,4/5/22 3:09
