cdf,RSA,20,0.01,100172
freq,RSA,20,0.01,100172
cdf,RSA,20,0.02,100173
freq,RSA,20,0.02,100173
cdf,RSA,20,0.04,100174
freq,RSA,20,0.04,100174
cdf,RSA,20,0.06,100175
freq,RSA,20,0.06,100175
cdf,RSA,20,0.08,100176
freq,RSA,20,0.08,100176
cdf,RSA,20,0.1,100177
freq,RSA,20,0.1,100177
cdf,RSA,20,0.16,100178
freq,RSA,20,0.16,100178
cdf,RSA,20,0.2,100179
freq,RSA,20,0.2,100179
cdf,RSA,20,0.32,100180
freq,RSA,20,0.32,100180
cdf,RSA,20,0.36,100181
freq,RSA,20,0.36,100181
cdf,RSA,20,0.4,100182
freq,RSA,20,0.4,100182
cdf,RSA,20,0.5,100183
freq,RSA,20,0.5,100183
cdf,RSA,20,0.6,100184
freq,RSA,20,0.6,100184
cdf,RSA,20,0.64,100185
freq,RSA,20,0.64,100185
cdf,RSA,20,0.7,100186
freq,RSA,20,0.7,100186
cdf,RSA,20,0.8,100187
freq,RSA,20,0.8,100187
cdf,RSA,20,0.9,100188
freq,RSA,20,0.9,100188
cdf,RSA,20,1,100189
freq,RSA,20,1,100189
cdf,RSA,24,0,100190
freq,RSA,24,0,100190
cdf,RSA,24,0.01,100191
freq,RSA,24,0.01,100191
cdf,RSA,24,0.02,100192
freq,RSA,24,0.02,100192
cdf,RSA,24,0.04,100193
freq,RSA,24,0.04,100193
cdf,RSA,24,0.06,100194
freq,RSA,24,0.06,100194
cdf,RSA,24,0.08,100195
freq,RSA,24,0.08,100195
cdf,RSA,24,0.1,100196
freq,RSA,24,0.1,100196
cdf,RSA,24,0.16,100197
freq,RSA,24,0.16,100197
cdf,RSA,24,0.2,100198
freq,RSA,24,0.2,100198
cdf,RSA,24,0.32,100199
freq,RSA,24,0.32,100199
cdf,RSA,24,0.36,100200
freq,RSA,24,0.36,100200
cdf,RSA,24,0.4,100201
freq,RSA,24,0.4,100201
cdf,RSA,24,0.5,100202
freq,RSA,24,0.5,100202
cdf,RSA,24,0.6,100203
freq,RSA,24,0.6,100203
cdf,RSA,24,0.64,100204
freq,RSA,24,0.64,100204
cdf,RSA,24,0.7,100205
freq,RSA,24,0.7,100205
cdf,RSA,24,0.8,100206
freq,RSA,24,0.8,100206
cdf,RSA,24,0.9,100207
freq,RSA,24,0.9,100207
cdf,RSA,24,1,100208
freq,RSA,24,1,100208
cdf,RSA,28,0,100209
freq,RSA,28,0,100209
cdf,RSA,28,0.01,100210
freq,RSA,28,0.01,100210
cdf,RSA,28,0.02,100211
freq,RSA,28,0.02,100211
cdf,RSA,28,0.04,100212
freq,RSA,28,0.04,100212
cdf,RSA,28,0.06,100213
freq,RSA,28,0.06,100213
cdf,RSA,28,0.08,100214
freq,RSA,28,0.08,100214
cdf,RSA,28,0.1,100215
freq,RSA,28,0.1,100215
cdf,RSA,28,0.16,100216
freq,RSA,28,0.16,100216
cdf,RSA,28,0.2,100217
freq,RSA,28,0.2,100217
cdf,RSA,28,0.32,100218
freq,RSA,28,0.32,100218
cdf,RSA,28,0.36,100219
freq,RSA,28,0.36,100219
cdf,RSA,28,0.4,100220
freq,RSA,28,0.4,100220
cdf,RSA,28,0.5,100221
freq,RSA,28,0.5,100221
cdf,RSA,28,0.6,100222
freq,RSA,28,0.6,100222
cdf,RSA,28,0.64,100223
freq,RSA,28,0.64,100223
cdf,RSA,28,0.7,100224
freq,RSA,28,0.7,100224
cdf,RSA,28,0.8,100225
freq,RSA,28,0.8,100225
cdf,RSA,28,0.9,100226
freq,RSA,28,0.9,100226
cdf,RSA,28,1,100227
freq,RSA,28,1,100227
cdf,RSA,32,0,100228
freq,RSA,32,0,100228
cdf,RSA,32,0.01,100229
freq,RSA,32,0.01,100229
cdf,RSA,32,0.02,100230
freq,RSA,32,0.02,100230
cdf,RSA,32,0.04,100231
freq,RSA,32,0.04,100231
cdf,RSA,32,0.06,100232
freq,RSA,32,0.06,100232
cdf,RSA,32,0.08,100233
freq,RSA,32,0.08,100233
cdf,RSA,32,0.1,100234
freq,RSA,32,0.1,100234
cdf,RSA,32,0.16,100235
freq,RSA,32,0.16,100235
cdf,RSA,32,0.2,100236
freq,RSA,32,0.2,100236
cdf,RSA,32,0.32,100237
freq,RSA,32,0.32,100237
cdf,RSA,32,0.36,100238
freq,RSA,32,0.36,100238
cdf,RSA,32,0.4,100239
freq,RSA,32,0.4,100239
cdf,RSA,32,0.5,100240
freq,RSA,32,0.5,100240
cdf,RSA,32,0.6,100241
freq,RSA,32,0.6,100241
cdf,RSA,32,0.64,100242
freq,RSA,32,0.64,100242
cdf,RSA,32,0.7,100243
freq,RSA,32,0.7,100243
cdf,RSA,32,0.8,100244
freq,RSA,32,0.8,100244
cdf,RSA,32,0.9,100245
freq,RSA,32,0.9,100245
cdf,RSA,32,1,100246
freq,RSA,32,1,100246
